"analysisId","outcomeId","exposureId","z","events","database","look","method"
9,5768,1082,28.1545189504373,82.5066666666667,"CCAE",3,"SCCS"
9,5761,1082,28.4985250737463,35.1866666666667,"CCAE",3,"SCCS"
9,2927,1082,27.735632183908,2818.57333333333,"CCAE",3,"SCCS"
9,610,1082,27.4090909090909,57.0266666666667,"CCAE",3,"SCCS"
10,576,1082,13.265335235378,19185.2266666667,"CCAE",3,"SCCS"
10,5767,1082,12.531799729364,88.5733333333333,"CCAE",3,"SCCS"
10,2764,1082,13.6412884333821,5406.61333333333,"CCAE",3,"SCCS"
10,3019,1082,13.1843971631206,370.066666666667,"CCAE",3,"SCCS"
10,611,1082,13.4092219020173,763.186666666667,"CCAE",3,"SCCS"
11,345,1082,50.8134715025907,169.866666666667,"CCAE",3,"SCCS"
12,2796,1082,10.2612612612613,119.6,"CCAE",3,"SCCS"
12,622,1082,10.4155251141553,1076.4,"CCAE",3,"SCCS"
12,2763,1082,10.7096018735363,2972.66666666667,"CCAE",3,"SCCS"
12,2795,1082,10.6822429906542,1899.73333333333,"CCAE",3,"SCCS"
12,1075,1082,10.1234705228031,105.733333333333,"CCAE",3,"SCCS"
12,3074,1082,10.5606936416185,448.933333333333,"CCAE",3,"SCCS"
12,3075,1082,10.441647597254,396.933333333333,"CCAE",3,"SCCS"
12,1079,1082,9.92896174863388,46.8,"CCAE",3,"SCCS"
12,1308,1082,10.1856823266219,65.8666666666667,"CCAE",3,"SCCS"
13,3755,1082,4.87199060481503,417.733333333333,"CCAE",3,"SCCS"
13,620,1082,5.83526999316473,8.66666666666667,"CCAE",3,"SCCS"
13,5831,1082,NA,NA,"CCAE",3,"SCCS"
13,5830,1082,5.83526999316473,8.66666666666667,"CCAE",3,"SCCS"
13,3619,1082,4.85823081429408,1149.2,"CCAE",3,"SCCS"
13,1068,1082,4.941770647653,849.333333333333,"CCAE",3,"SCCS"
13,3892,1082,4.88928150765607,435.066666666667,"CCAE",3,"SCCS"
13,1075,1082,4.61482313307131,105.733333333333,"CCAE",3,"SCCS"
13,5832,1082,4.75373993095512,76.2666666666667,"CCAE",3,"SCCS"
13,3599,1082,4.94530321046373,1790.53333333333,"CCAE",3,"SCCS"
13,635,1082,5.02409638554217,610.133333333333,"CCAE",3,"SCCS"
13,5827,1082,5.10873549175321,13.8666666666667,"CCAE",3,"SCCS"
13,5825,1082,5.02772754671489,592.8,"CCAE",3,"SCCS"
13,601,1082,5.08642726719416,8.66666666666667,"CCAE",3,"SCCS"
13,609,1082,4.85823081429408,26,"CCAE",3,"SCCS"
13,369,1082,5.04960677555959,743.6,"CCAE",3,"SCCS"
13,3815,1082,4.98802395209581,138.666666666667,"CCAE",3,"SCCS"
13,2823,1082,5.30517023959647,5.2,"CCAE",3,"SCCS"
13,1079,1082,4.52486187845304,46.8,"CCAE",3,"SCCS"
13,3803,1082,4.86510263929619,341.466666666667,"CCAE",3,"SCCS"
13,1308,1082,4.65291124929339,65.8666666666667,"CCAE",3,"SCCS"
13,1148,1082,4.824111822947,29.4666666666667,"CCAE",3,"SCCS"
13,624,1082,4.78368999421631,391.733333333333,"CCAE",3,"SCCS"
13,5829,1082,5.57030223390276,20.8,"CCAE",3,"SCCS"
13,5828,1082,4.78034682080925,370.933333333333,"CCAE",3,"SCCS"
13,2453,1082,5.04960677555959,1173.46666666667,"CCAE",3,"SCCS"
13,366,1082,4.87889476778366,8.66666666666667,"CCAE",3,"SCCS"
13,1122,1082,4.64971751412429,41.6,"CCAE",3,"SCCS"
13,1125,1082,5.1012812690665,38.1333333333333,"CCAE",3,"SCCS"
13,1126,1082,3.54338936846888,8.66666666666667,"CCAE",3,"SCCS"
14,3073,1082,2.86398763523957,218.4,"CCAE",3,"SCCS"
14,5752,1082,2.7821482602118,38.1333333333333,"CCAE",3,"SCCS"
14,5520,1082,2.66032210834553,8.66666666666667,"CCAE",3,"SCCS"
14,3072,1082,3.29737859905458,19.0666666666667,"CCAE",3,"SCCS"
14,5760,1082,2.72300819061802,26,"CCAE",3,"SCCS"
14,609,1082,2.97930760047752,26,"CCAE",3,"SCCS"
14,1077,1082,2.88953714507974,46.8,"CCAE",3,"SCCS"
14,5522,1082,2.81533765738268,15.6,"CCAE",3,"SCCS"
14,5754,1082,3.11861614497529,13.8666666666667,"CCAE",3,"SCCS"
14,627,1082,2.77643504531722,58.9333333333333,"CCAE",3,"SCCS"
14,5639,1082,2.95413206801107,8.66666666666667,"CCAE",3,"SCCS"
14,5768,1082,2.91236306729264,13.8666666666667,"CCAE",3,"SCCS"
14,5761,1082,3.06669377795852,5.2,"CCAE",3,"SCCS"
14,2927,1082,2.89863547758285,741.866666666667,"CCAE",3,"SCCS"
14,610,1082,3.29000429000429,20.8,"CCAE",3,"SCCS"
15,576,1082,0.933114247052001,3614,"CCAE",3,"SCCS"
15,5767,1082,1.1519259737465,31.2,"CCAE",3,"SCCS"
15,2764,1082,0.948178453146308,918.666666666667,"CCAE",3,"SCCS"
15,3019,1082,0.943634596695821,60.6666666666667,"CCAE",3,"SCCS"
15,611,1082,0.953506544246923,140.4,"CCAE",3,"SCCS"
1,345,1082,87.4955752212389,152.88,"Optum",3,"SCCS"
2,2796,1082,17.3823529411765,145.08,"Optum",3,"SCCS"
2,622,1082,17.7617260787992,843.96,"Optum",3,"SCCS"
2,2763,1082,18.1204588910134,2549.04,"Optum",3,"SCCS"
2,2795,1082,18.1204588910134,1581.84,"Optum",3,"SCCS"
2,1075,1082,18.3050193050193,93.6,"Optum",3,"SCCS"
2,3074,1082,18.2678227360308,458.64,"Optum",3,"SCCS"
2,3075,1082,18.3050193050193,424.32,"Optum",3,"SCCS"
2,1079,1082,18.2678227360308,39,"Optum",3,"SCCS"
2,1308,1082,18.3423597678917,57.72,"Optum",3,"SCCS"
3,3755,1082,8.68054211035818,354.12,"Optum",3,"SCCS"
3,620,1082,8.74658869395711,4.68,"Optum",3,"SCCS"
3,5831,1082,8.74658869395711,3.12,"Optum",3,"SCCS"
3,5830,1082,8.74658869395711,1.56,"Optum",3,"SCCS"
3,3619,1082,8.65250965250965,959.4,"Optum",3,"SCCS"
3,1068,1082,8.56937799043062,714.48,"Optum",3,"SCCS"
3,3892,1082,8.46969696969697,341.64,"Optum",3,"SCCS"
3,1075,1082,8.78473581213307,93.6,"Optum",3,"SCCS"
3,5832,1082,8.71817298347911,99.84,"Optum",3,"SCCS"
3,3599,1082,8.68054211035818,1458.6,"Optum",3,"SCCS"
3,635,1082,8.49667616334283,549.12,"Optum",3,"SCCS"
3,5827,1082,8.64320154291225,24.96,"Optum",3,"SCCS"
3,5825,1082,8.4876660341556,517.92,"Optum",3,"SCCS"
3,601,1082,8.02527075812274,23.4,"Optum",3,"SCCS"
3,609,1082,9.66098081023454,7.8,"Optum",3,"SCCS"
3,369,1082,8.58772770853308,581.88,"Optum",3,"SCCS"
3,3815,1082,8.15750915750916,93.6,"Optum",3,"SCCS"
3,2823,1082,8.74658869395711,3.12,"Optum",3,"SCCS"
3,1079,1082,8.63391136801541,39,"Optum",3,"SCCS"
3,3803,1082,8.53288846520496,290.16,"Optum",3,"SCCS"
3,1308,1082,8.88142292490119,57.72,"Optum",3,"SCCS"
3,1148,1082,8.78473581213307,70.2,"Optum",3,"SCCS"
3,624,1082,8.58772770853308,297.96,"Optum",3,"SCCS"
3,5829,1082,8.04159132007233,14.04,"Optum",3,"SCCS"
3,5828,1082,8.67117988394584,274.56,"Optum",3,"SCCS"
3,2453,1082,8.68054211035818,893.88,"Optum",3,"SCCS"
3,366,1082,8.74658869395711,3.12,"Optum",3,"SCCS"
3,1122,1082,8.8135426889107,63.96,"Optum",3,"SCCS"
3,1125,1082,8.50570342205323,40.56,"Optum",3,"SCCS"
3,1126,1082,7.73362445414847,10.92,"Optum",3,"SCCS"
4,3073,1082,5.43086816720257,209.04,"Optum",3,"SCCS"
4,5752,1082,5.6006600660066,26.52,"Optum",3,"SCCS"
4,5520,1082,5.50195058517555,4.68,"Optum",3,"SCCS"
4,3072,1082,5.265664160401,17.16,"Optum",3,"SCCS"
4,5760,1082,5.50195058517555,10.92,"Optum",3,"SCCS"
4,609,1082,6.41839762611276,7.8,"Optum",3,"SCCS"
4,1077,1082,5.38569604086845,51.48,"Optum",3,"SCCS"
4,5522,1082,5.5402223675605,18.72,"Optum",3,"SCCS"
4,5754,1082,5.34517766497462,14.04,"Optum",3,"SCCS"
4,627,1082,5.64010624169987,35.88,"Optum",3,"SCCS"
4,5639,1082,5.50195058517555,7.8,"Optum",3,"SCCS"
4,5768,1082,5.38162093171666,18.72,"Optum",3,"SCCS"
4,5761,1082,5.75219446320054,10.92,"Optum",3,"SCCS"
4,2927,1082,5.5402223675605,887.64,"Optum",3,"SCCS"
4,610,1082,5.22277535780958,20.28,"Optum",3,"SCCS"
5,576,1082,2.2123353678124,3247.92,"Optum",3,"SCCS"
5,5767,1082,1.86697247706422,10.92,"Optum",3,"SCCS"
5,2764,1082,2.19590923617769,868.92,"Optum",3,"SCCS"
5,3019,1082,2.1328320802005,59.28,"Optum",3,"SCCS"
5,611,1082,2.18775900541919,143.52,"Optum",3,"SCCS"
6,345,1082,369.37037037037,359.146666666667,"Optum",3,"SCCS"
7,2796,1082,79,269.36,"Optum",3,"SCCS"
7,622,1082,80.3008130081301,1759.33333333333,"Optum",3,"SCCS"
7,2763,1082,81.6446280991736,6515.6,"Optum",3,"SCCS"
7,2795,1082,82.3333333333333,3879.02666666667,"Optum",3,"SCCS"
7,1075,1082,82.3333333333333,214.76,"Optum",3,"SCCS"
7,3074,1082,77.740157480315,1034.97333333333,"Optum",3,"SCCS"
7,3075,1082,77.740157480315,920.92,"Optum",3,"SCCS"
7,1079,1082,82.3333333333333,80.08,"Optum",3,"SCCS"
7,1308,1082,82.3333333333333,143.173333333333,"Optum",3,"SCCS"
8,3755,1082,40.6666666666667,873.6,"Optum",3,"SCCS"
8,620,1082,36.1747211895911,13.3466666666667,"Optum",3,"SCCS"
8,5831,1082,41.3728813559322,2.42666666666667,"Optum",3,"SCCS"
8,5830,1082,35.101083032491,10.92,"Optum",3,"SCCS"
8,3619,1082,40.49377593361,2364.78666666667,"Optum",3,"SCCS"
8,1068,1082,39.8163265306122,1566.41333333333,"Optum",3,"SCCS"
8,3892,1082,39.650406504065,765.613333333333,"Optum",3,"SCCS"
8,1075,1082,41.5531914893617,214.76,"Optum",3,"SCCS"
8,5832,1082,41.1940928270042,194.133333333333,"Optum",3,"SCCS"
8,3599,1082,40.6666666666667,3644.85333333333,"Optum",3,"SCCS"
8,635,1082,40.3223140495868,1202.41333333333,"Optum",3,"SCCS"
8,5827,1082,42.1034482758621,41.2533333333333,"Optum",3,"SCCS"
8,5825,1082,40.1522633744856,1157.52,"Optum",3,"SCCS"
8,601,1082,36.593984962406,27.9066666666667,"Optum",3,"SCCS"
8,609,1082,34.4609929078014,12.1333333333333,"Optum",3,"SCCS"
8,369,1082,39.983606557377,1391.69333333333,"Optum",3,"SCCS"
8,3815,1082,38.6825396825397,213.546666666667,"Optum",3,"SCCS"
8,2823,1082,29.03003003003,6.06666666666667,"Optum",3,"SCCS"
8,1079,1082,41.7350427350427,80.08,"Optum",3,"SCCS"
8,3803,1082,39.650406504065,628.506666666667,"Optum",3,"SCCS"
8,1308,1082,41.5531914893617,143.173333333333,"Optum",3,"SCCS"
8,1148,1082,40.6666666666667,133.466666666667,"Optum",3,"SCCS"
8,624,1082,39,622.44,"Optum",3,"SCCS"
8,5829,1082,38.6825396825397,27.9066666666667,"Optum",3,"SCCS"
8,5828,1082,39.1606425702811,590.893333333333,"Optum",3,"SCCS"
8,2453,1082,41.0168067226891,2397.54666666667,"Optum",3,"SCCS"
8,366,1082,39.983606557377,14.56,"Optum",3,"SCCS"
8,1122,1082,42.1034482758621,134.68,"Optum",3,"SCCS"
8,1125,1082,39.4858299595142,61.88,"Optum",3,"SCCS"
8,1126,1082,39.3225806451613,15.7733333333333,"Optum",3,"SCCS"
9,3073,1082,25.7379679144385,445.293333333333,"Optum",3,"SCCS"
9,5752,1082,25.5957446808511,61.88,"Optum",3,"SCCS"
9,5520,1082,20.3675213675214,4.85333333333333,"Optum",3,"SCCS"
9,3072,1082,25.7379679144385,30.3333333333333,"Optum",3,"SCCS"
9,5760,1082,26.3224043715847,41.2533333333333,"Optum",3,"SCCS"
9,609,1082,23.7524752475248,12.1333333333333,"Optum",3,"SCCS"
9,1077,1082,26.9329608938547,114.053333333333,"Optum",3,"SCCS"
9,5522,1082,27.9017341040462,50.96,"Optum",3,"SCCS"
9,5754,1082,20.4592274678112,12.1333333333333,"Optum",3,"SCCS"
9,627,1082,26.7777777777778,86.1466666666667,"Optum",3,"SCCS"
9,5639,1082,23.0963855421687,16.9866666666667,"Optum",3,"SCCS"
9,5768,1082,23.330900243309,36.4,"Optum",3,"SCCS"
9,5761,1082,25.3852242744063,15.7733333333333,"Optum",3,"SCCS"
9,2927,1082,26.7008310249307,1986.22666666667,"Optum",3,"SCCS"
9,610,1082,20.2765957446809,26.6933333333333,"Optum",3,"SCCS"
10,576,1082,12.6612021857923,8950.76,"Optum",3,"SCCS"
10,5767,1082,12.4952766531714,32.76,"Optum",3,"SCCS"
10,2764,1082,12.986013986014,2727.57333333333,"Optum",3,"SCCS"
10,3019,1082,11.970168612192,169.866666666667,"Optum",3,"SCCS"
10,611,1082,11.6422250316056,337.306666666667,"Optum",3,"SCCS"
11,345,1082,47.780487804878,91.8666666666667,"Optum",3,"SCCS"
12,2796,1082,9.29866117404737,112.666666666667,"Optum",3,"SCCS"
12,622,1082,9.13171225937183,523.466666666667,"Optum",3,"SCCS"
12,2763,1082,9.52631578947368,1506.26666666667,"Optum",3,"SCCS"
12,2795,1082,9.67235859124867,936,"Optum",3,"SCCS"
12,1075,1082,8.54198473282443,53.7333333333333,"Optum",3,"SCCS"
12,3074,1082,9.84598698481562,287.733333333333,"Optum",3,"SCCS"
12,3075,1082,9.53740779768177,263.466666666667,"Optum",3,"SCCS"
12,1079,1082,9.36269430051813,20.8,"Optum",3,"SCCS"
12,1308,1082,7.96860986547085,34.6666666666667,"Optum",3,"SCCS"
13,3755,1082,4.28262017960909,213.2,"Optum",3,"SCCS"
13,620,1082,5.07164541590771,5.2,"Optum",3,"SCCS"
13,5831,1082,4.78703703703704,3.46666666666667,"Optum",3,"SCCS"
13,5830,1082,5.64451827242525,1.73333333333333,"Optum",3,"SCCS"
13,3619,1082,4.60224089635854,615.333333333333,"Optum",3,"SCCS"
13,1068,1082,4.32197977647685,459.333333333333,"Optum",3,"SCCS"
13,3892,1082,4.42005420054201,218.4,"Optum",3,"SCCS"
13,1075,1082,3.83558994197292,53.7333333333333,"Optum",3,"SCCS"
13,5832,1082,4.39665407447383,67.6,"Optum",3,"SCCS"
13,3599,1082,4.52486187845304,936,"Optum",3,"SCCS"
13,635,1082,4.30503978779841,350.133333333333,"Optum",3,"SCCS"
13,5827,1082,4.40248514316586,15.6,"Optum",3,"SCCS"
13,5825,1082,4.33617929562433,332.8,"Optum",3,"SCCS"
13,601,1082,3.63606861381548,15.6,"Optum",3,"SCCS"
13,609,1082,3.6882325363338,6.93333333333333,"Optum",3,"SCCS"
13,369,1082,4.35331905781585,339.733333333333,"Optum",3,"SCCS"
13,3815,1082,4.41418516513265,65.8666666666667,"Optum",3,"SCCS"
13,2823,1082,5.83994528043776,3.46666666666667,"Optum",3,"SCCS"
13,1079,1082,4.17866390471258,20.8,"Optum",3,"SCCS"
13,3803,1082,4.47345374931582,185.466666666667,"Optum",3,"SCCS"
13,1308,1082,3.58715596330275,34.6666666666667,"Optum",3,"SCCS"
13,1148,1082,4.89970501474926,43.3333333333333,"Optum",3,"SCCS"
13,624,1082,4.25210084033613,202.8,"Optum",3,"SCCS"
13,5829,1082,3.48028673835125,12.1333333333333,"Optum",3,"SCCS"
13,5828,1082,4.3276505061268,183.733333333333,"Optum",3,"SCCS"
13,2453,1082,4.59597090095131,589.333333333333,"Optum",3,"SCCS"
13,366,1082,5.19578686493185,0,"Optum",3,"SCCS"
13,1122,1082,4.21104742053153,43.3333333333333,"Optum",3,"SCCS"
13,1125,1082,4.50964187327824,27.7333333333333,"Optum",3,"SCCS"
13,1126,1082,3.68384074941452,10.4,"Optum",3,"SCCS"
14,3073,1082,2.77643504531722,143.866666666667,"Optum",3,"SCCS"
14,5752,1082,2.14070351758794,15.6,"Optum",3,"SCCS"
14,5520,1082,3.71475719000471,5.2,"Optum",3,"SCCS"
14,3072,1082,3.11692054343351,15.6,"Optum",3,"SCCS"
14,5760,1082,2.24149108589951,8.66666666666667,"Optum",3,"SCCS"
14,609,1082,2.2605151613955,6.93333333333333,"Optum",3,"SCCS"
14,1077,1082,2.78931413414172,39.8666666666667,"Optum",3,"SCCS"
14,5522,1082,2.85951370127364,17.3333333333333,"Optum",3,"SCCS"
14,5754,1082,1.83607487237663,6.93333333333333,"Optum",3,"SCCS"
14,627,1082,2.92618767177071,24.2666666666667,"Optum",3,"SCCS"
14,5639,1082,3.08997955010225,6.93333333333333,"Optum",3,"SCCS"
14,5768,1082,2.84172109104879,12.1333333333333,"Optum",3,"SCCS"
14,5761,1082,1.33590282644242,1.73333333333333,"Optum",3,"SCCS"
14,2927,1082,2.75234521575985,603.2,"Optum",3,"SCCS"
14,610,1082,2.72300819061802,10.4,"Optum",3,"SCCS"
15,576,1082,0.817190623296384,1934.4,"Optum",3,"SCCS"
15,5767,1082,0.830161054172767,10.4,"Optum",3,"SCCS"
15,2764,1082,0.831501831501831,525.2,"Optum",3,"SCCS"
15,3019,1082,0.851166234727879,38.1333333333333,"Optum",3,"SCCS"
15,611,1082,0.760873393203029,84.9333333333333,"Optum",3,"SCCS"
1,345,1082,91.5925925925926,328.335,"CCAE",4,"SCCS"
2,2796,1082,18.5694716242661,222.6,"CCAE",4,"SCCS"
2,622,1082,19,2021.95,"CCAE",4,"SCCS"
2,2763,1082,19.1612903225806,5566.855,"CCAE",4,"SCCS"
2,2795,1082,19.0803212851406,3465.14,"CCAE",4,"SCCS"
2,1075,1082,19.2429149797571,205.905,"CCAE",4,"SCCS"
2,3074,1082,19.2020202020202,844.025,"CCAE",4,"SCCS"
2,3075,1082,19.2020202020202,749.42,"CCAE",4,"SCCS"
2,1079,1082,19.4081632653061,102.025,"CCAE",4,"SCCS"
2,1308,1082,19.2429149797571,115.01,"CCAE",4,"SCCS"
3,3755,1082,9.18329938900204,742,"CCAE",4,"SCCS"
3,620,1082,8.54198473282443,9.275,"CCAE",4,"SCCS"
3,5831,1082,NA,NA,"CCAE",4,"SCCS"
3,5830,1082,8.54198473282443,9.275,"CCAE",4,"SCCS"
3,3619,1082,9.07049345417926,2101.715,"CCAE",4,"SCCS"
3,1068,1082,9.11122345803842,1521.1,"CCAE",4,"SCCS"
3,3892,1082,9.01001001001001,719.74,"CCAE",4,"SCCS"
3,1075,1082,9.21450459652707,205.905,"CCAE",4,"SCCS"
3,5832,1082,8.74658869395711,124.285,"CCAE",4,"SCCS"
3,3599,1082,9.11122345803842,3368.68,"CCAE",4,"SCCS"
3,635,1082,9.12145748987854,1094.45,"CCAE",4,"SCCS"
3,5827,1082,8.67117988394584,24.115,"CCAE",4,"SCCS"
3,5825,1082,9.13171225937183,1062.915,"CCAE",4,"SCCS"
3,601,1082,8.47867298578199,14.84,"CCAE",4,"SCCS"
3,609,1082,8.97008973080758,31.535,"CCAE",4,"SCCS"
3,369,1082,9.03009027081244,1363.425,"CCAE",4,"SCCS"
3,3815,1082,9.05025125628141,217.035,"CCAE",4,"SCCS"
3,2823,1082,8.11577028258888,9.275,"CCAE",4,"SCCS"
3,1079,1082,9.33057851239669,102.025,"CCAE",4,"SCCS"
3,3803,1082,8.99000999000999,575.05,"CCAE",4,"SCCS"
3,1308,1082,9.22494887525562,115.01,"CCAE",4,"SCCS"
3,1148,1082,9.4602510460251,63.07,"CCAE",4,"SCCS"
3,624,1082,9.05025125628141,690.06,"CCAE",4,"SCCS"
3,5829,1082,8.41619585687382,24.115,"CCAE",4,"SCCS"
3,5828,1082,9.07049345417926,665.945,"CCAE",4,"SCCS"
3,2453,1082,9.15228426395939,2140.67,"CCAE",4,"SCCS"
3,366,1082,9.58201058201058,14.84,"CCAE",4,"SCCS"
3,1122,1082,9,74.2,"CCAE",4,"SCCS"
3,1125,1082,8.46969696969697,50.085,"CCAE",4,"SCCS"
3,1126,1082,7.31946755407654,12.985,"CCAE",4,"SCCS"
4,3073,1082,5.7842605156038,422.94,"CCAE",4,"SCCS"
4,5752,1082,5.6711140760507,85.33,"CCAE",4,"SCCS"
4,5520,1082,5.19195046439628,12.985,"CCAE",4,"SCCS"
4,3072,1082,5.93000693000693,31.535,"CCAE",4,"SCCS"
4,5760,1082,5.76132521974307,66.78,"CCAE",4,"SCCS"
4,609,1082,5.77506775067751,31.535,"CCAE",4,"SCCS"
4,1077,1082,5.57894736842105,90.895,"CCAE",4,"SCCS"
4,5522,1082,5.72043010752688,33.39,"CCAE",4,"SCCS"
4,5754,1082,5.93000693000693,29.68,"CCAE",4,"SCCS"
4,627,1082,5.71140939597315,102.025,"CCAE",4,"SCCS"
4,5639,1082,5.85871056241427,14.84,"CCAE",4,"SCCS"
4,5768,1082,5.7842605156038,38.955,"CCAE",4,"SCCS"
4,5761,1082,5.74763832658569,11.13,"CCAE",4,"SCCS"
4,2927,1082,5.69792364367046,1380.12,"CCAE",4,"SCCS"
4,610,1082,5.8212824010914,40.81,"CCAE",4,"SCCS"
5,576,1082,2.31564986737401,7086.1,"CCAE",4,"SCCS"
5,5767,1082,2.22997416020672,46.375,"CCAE",4,"SCCS"
5,2764,1082,2.34560053529609,1884.68,"CCAE",4,"SCCS"
5,3019,1082,2.16555872111428,129.85,"CCAE",4,"SCCS"
5,611,1082,2.27011118378025,268.975,"CCAE",4,"SCCS"
6,345,1082,399,700.925,"CCAE",4,"SCCS"
7,2796,1082,83.0336134453782,457.125,"CCAE",4,"SCCS"
7,622,1082,85.2068965517241,4554.025,"CCAE",4,"SCCS"
7,2763,1082,86.719298245614,14801.575,"CCAE",4,"SCCS"
7,2795,1082,86.719298245614,8865.575,"CCAE",4,"SCCS"
7,1075,1082,87.4955752212389,457.125,"CCAE",4,"SCCS"
7,3074,1082,83.7457627118644,2110.725,"CCAE",4,"SCCS"
7,3075,1082,83.0336134453782,1942.45,"CCAE",4,"SCCS"
7,1079,1082,86.719298245614,185.5,"CCAE",4,"SCCS"
7,1308,1082,88.2857142857143,299.45,"CCAE",4,"SCCS"
8,3755,1082,42.859649122807,1788.75,"CCAE",4,"SCCS"
8,620,1082,42.6681222707424,15.9,"CCAE",4,"SCCS"
8,5831,1082,NA,NA,"CCAE",4,"SCCS"
8,5830,1082,42.6681222707424,15.9,"CCAE",4,"SCCS"
8,3619,1082,43.0528634361233,5281.45,"CCAE",4,"SCCS"
8,1068,1082,42.2900432900433,3350.925,"CCAE",4,"SCCS"
8,3892,1082,42.1034482758621,1604.575,"CCAE",4,"SCCS"
8,1075,1082,43.4444444444444,457.125,"CCAE",4,"SCCS"
8,5832,1082,42.1034482758621,237.175,"CCAE",4,"SCCS"
8,3599,1082,43.2477876106195,8229.575,"CCAE",4,"SCCS"
8,635,1082,42.859649122807,2570.5,"CCAE",4,"SCCS"
8,5827,1082,41.7350427350427,49.025,"CCAE",4,"SCCS"
8,5825,1082,43.0528634361233,2509.55,"CCAE",4,"SCCS"
8,601,1082,42.2900432900433,38.425,"CCAE",4,"SCCS"
8,609,1082,43.6428571428571,37.1,"CCAE",4,"SCCS"
8,369,1082,42.2900432900433,3199.875,"CCAE",4,"SCCS"
8,3815,1082,41.9184549356223,455.8,"CCAE",4,"SCCS"
8,2823,1082,39.650406504065,13.25,"CCAE",4,"SCCS"
8,1079,1082,43.2477876106195,185.5,"CCAE",4,"SCCS"
8,3803,1082,42.1034482758621,1294.525,"CCAE",4,"SCCS"
8,1308,1082,43.8430493273543,299.45,"CCAE",4,"SCCS"
8,1148,1082,45.7289719626168,185.5,"CCAE",4,"SCCS"
8,624,1082,41.1940928270042,1355.475,"CCAE",4,"SCCS"
8,5829,1082,39.983606557377,39.75,"CCAE",4,"SCCS"
8,5828,1082,41.3728813559322,1305.125,"CCAE",4,"SCCS"
8,2453,1082,43.8430493273543,5565,"CCAE",4,"SCCS"
8,366,1082,42.1034482758621,38.425,"CCAE",4,"SCCS"
8,1122,1082,43.2477876106195,148.4,"CCAE",4,"SCCS"
8,1125,1082,41.0168067226891,82.15,"CCAE",4,"SCCS"
8,1126,1082,39.3225806451613,27.825,"CCAE",4,"SCCS"
9,3073,1082,27.9855072463768,1053.375,"CCAE",4,"SCCS"
9,5752,1082,26.9329608938547,162.975,"CCAE",4,"SCCS"
9,5520,1082,27.0898876404494,10.6,"CCAE",4,"SCCS"
9,3072,1082,30.1526479750779,59.625,"CCAE",4,"SCCS"
9,5760,1082,26.3972602739726,121.9,"CCAE",4,"SCCS"
9,609,1082,29.1204819277108,37.1,"CCAE",4,"SCCS"
9,1077,1082,27.0898876404494,217.3,"CCAE",4,"SCCS"
9,5522,1082,28.0697674418605,83.475,"CCAE",4,"SCCS"
9,5754,1082,25.3157894736842,21.2,"CCAE",4,"SCCS"
9,627,1082,27.735632183908,222.6,"CCAE",4,"SCCS"
9,5639,1082,27.5714285714286,35.775,"CCAE",4,"SCCS"
9,5768,1082,28.1545189504373,90.1,"CCAE",4,"SCCS"
9,5761,1082,28.4985250737463,38.425,"CCAE",4,"SCCS"
9,2927,1082,27.735632183908,3077.975,"CCAE",4,"SCCS"
9,610,1082,27.4090909090909,62.275,"CCAE",4,"SCCS"
10,576,1082,13.265335235378,20950.9,"CCAE",4,"SCCS"
10,5767,1082,12.531799729364,96.725,"CCAE",4,"SCCS"
10,2764,1082,13.6412884333821,5904.2,"CCAE",4,"SCCS"
10,3019,1082,13.1843971631206,404.125,"CCAE",4,"SCCS"
10,611,1082,13.4092219020173,833.425,"CCAE",4,"SCCS"
11,345,1082,50.8134715025907,207.76,"CCAE",4,"SCCS"
12,2796,1082,10.2612612612613,146.28,"CCAE",4,"SCCS"
12,622,1082,10.4155251141553,1316.52,"CCAE",4,"SCCS"
12,2763,1082,10.7096018735363,3635.8,"CCAE",4,"SCCS"
12,2795,1082,10.6822429906542,2323.52,"CCAE",4,"SCCS"
12,1075,1082,10.1234705228031,129.32,"CCAE",4,"SCCS"
12,3074,1082,10.5606936416185,549.08,"CCAE",4,"SCCS"
12,3075,1082,10.441647597254,485.48,"CCAE",4,"SCCS"
12,1079,1082,9.92896174863388,57.24,"CCAE",4,"SCCS"
12,1308,1082,10.1856823266219,80.56,"CCAE",4,"SCCS"
13,3755,1082,4.87199060481503,510.92,"CCAE",4,"SCCS"
13,620,1082,5.83526999316473,10.6,"CCAE",4,"SCCS"
13,5831,1082,NA,NA,"CCAE",4,"SCCS"
13,5830,1082,5.83526999316473,10.6,"CCAE",4,"SCCS"
13,3619,1082,4.85823081429408,1405.56,"CCAE",4,"SCCS"
13,1068,1082,4.941770647653,1038.8,"CCAE",4,"SCCS"
13,3892,1082,4.88928150765607,532.12,"CCAE",4,"SCCS"
13,1075,1082,4.61482313307131,129.32,"CCAE",4,"SCCS"
13,5832,1082,4.75373993095512,93.28,"CCAE",4,"SCCS"
13,3599,1082,4.94530321046373,2189.96,"CCAE",4,"SCCS"
13,635,1082,5.02409638554217,746.24,"CCAE",4,"SCCS"
13,5827,1082,5.10873549175321,16.96,"CCAE",4,"SCCS"
13,5825,1082,5.02772754671489,725.04,"CCAE",4,"SCCS"
13,601,1082,5.08642726719416,10.6,"CCAE",4,"SCCS"
13,609,1082,4.85823081429408,31.8,"CCAE",4,"SCCS"
13,369,1082,5.04960677555959,909.48,"CCAE",4,"SCCS"
